order_id,customer_id,order_date,status,channel,payment_method
45,8893.0,2025-05-03T02:36:42,completed,organic_search,credit_card
46,1626.0,04-26-2024,completed,social_media,credit_card
47,7353.0,2025-06-03T14:25:20,completed,referral,credit_card
48,2929.0,2025-12-28,completed,direct,paypal
49,2101.0,07.06.2024,cancelled,organic_search,bank_transfer
50,8952.0,27/03/2025,completed,organic_search,credit_card
51,7440.0,2025-11-15,cancelled,organic_search,paypal
52,5812.0,30.08.2025,completed,direct,paypal
53,6452.0,08-01-2025,cancelled,email,bank_transfer
54,9149.0,08-04-2025,completed,email,paypal
55,5464.0,2024-12-02,completed,referral,bank_transfer
56,1002.0,2024-10-25T14:50:26,COMPLETED,social_media,bank_transfer
57,,10-12-2025,completed,referral,paypal
58,6167.0,12/10/2025,completed,organic_search,paypal
59,6091.0,10.11.2025,completed,direct,credit_card
60,6916.0,29/11/2025,completed,paid_search,paypal
61,1062.0,2025-03-22,completed,social_media,credit_card
62,8721.0,2025-03-14T14:27:05,completed,email,paypal
63,5084.0,10-05-2025,completed,email,bank_transfer
64,6006.0,2025-06-28,completed,organic_search,credit_card
65,347.0,04/08/2025,completed,organic_search,bank_transfer
66,8865.0,04/10/2025,completed,paid_search,credit_card
67,5196.0,2025-11-20,completed,email,bank_transfer
68,5203.0,2024-11-21T13:30:01,COMPLETED,paid_search,paypal
69,8708.0,12-10-2024,completed,email,debit_card
70,8594.0,2024-04-22T05:46:31,completed,email,debit_card
71,2069.0,09/05/2025,completed,paid_search,debit_card
72,8598.0,18.02.2024,cancelled,referral,credit_card
73,6813.0,13.02.2025,completed,organic_search,debit_card
74,192.0,2025-04-14,completed,direct,paypal
75,2255.0,20/10/2024,cancelled,organic_search,bank_transfer
76,3800.0,17.05.2025,completed,referral,paypal
77,5368.0,02-11-2024,COMPLETED,direct,paypal
78,6495.0,02-20-2024,returned,organic_search,credit_card
79,1987.0,2025-10-19T13:34:21,completed,direct,debit_card
80,7737.0,03.12.2024,completed,organic_search,credit_card
81,7819.0,2024-05-25T05:49:08,completed,social_media,paypal
82,5859.0,2025-03-30T09:23:02,completed,paid_search,debit_card
83,8521.0,2025-09-18T14:05:56,completed,referral,paypal
84,7523.0,2024-08-20,completed,direct,debit_card
85,2083.0,09/06/2025,cancelled,direct,credit_card
86,7399.0,14/04/2024,completed,paid_search,bank_transfer
87,8793.0,2024-03-08T18:33:29,completed,email,debit_card
88,1326.0,06/04/2025,completed,direct,credit_card
89,9028.0,04-12-2025,completed,social_media,paypal
90,255.0,2025-06-19,completed,direct,debit_card
91,4829.0,08-20-2025,completed,organic_search,credit_card
92,7145.0,23.12.2025,cancelled,paid_search,credit_card
93,7317.0,2025-03-26,completed,email,debit_card
94,6791.0,2024-11-12,completed,referral,credit_card
95,4896.0,03/10/2025,completed,social_media,paypal
96,6021.0,07.10.2024,completed,email,paypal
97,6479.0,20/01/2025,completed,social_media,credit_card
98,4569.0,07/04/2024,completed,social_media,paypal
99,5489.0,05/02/2024,completed,referral,debit_card
100,7827.0,18/12/2025,completed,social_media,credit_card
101,2899.0,10-27-2025,completed,email,debit_card
102,4841.0,2025-07-31T01:34:23,completed,social_media,paypal
103,83.0,2024-12-27T12:24:09,completed,referral,bank_transfer
104,6375.0,10/07/2024,completed,email,credit_card
105,1858.0,2024-06-23T10:01:44,completed,social_media,paypal
106,4447.0,20.09.2024,cancelled,email,paypal
107,1987.0,18.04.2025,completed,direct,debit_card
108,239.0,13/08/2025,completed,organic_search,credit_card
109,4470.0,07-05-2025,completed,social_media,credit_card
110,3921.0,14/10/2024,completed,paid_search,paypal
111,3922.0,12-15-2025,completed,organic_search,bank_transfer
112,1971.0,28.08.2025,completed,social_media,credit_card
113,8743.0,2025-04-22,completed,email,paypal
114,34.0,2025-06-01T23:08:44,cancelled,direct,paypal
115,8244.0,01-02-2025,completed,referral,bank_transfer
116,6816.0,18/09/2024,completed,paid_search,paypal
117,1632.0,2024-12-01T12:43:18,completed,paid_search,bank_transfer
118,4365.0,2025-09-10,COMPLETED,email,paypal
119,9120.0,21/01/2024,completed,referral,credit_card
120,5943.0,14/05/2024,completed,referral,credit_card
121,1235.0,2024-03-02,completed,referral,bank_transfer
122,4222.0,24.02.2024,cancelled,direct,bank_transfer
123,4321.0,06/11/2025,completed,referral,paypal
124,7438.0,05/08/2025,RETURNED,referral,credit_card
125,8475.0,20/02/2025,completed,social_media,bank_transfer
126,802.0,26/04/2024,completed,referral,credit_card
127,2908.0,2025-03-07,completed,referral,credit_card
128,2784.0,2025-02-20T01:08:14,completed,social_media,debit_card
129,9192.0,2024-07-10T19:01:06,completed,paid_search,debit_card
130,5165.0,2025-01-15T08:32:35,COMPLETED,organic_search,debit_card
131,8135.0,22/12/2024,cancelled,social_media,credit_card
132,3930.0,2025-06-04,returned,organic_search,credit_card
133,6674.0,2025-06-17T05:29:39,cancelled,organic_search,bank_transfer
134,2686.0,01/03/2024,completed,direct,debit_card
135,8449.0,10/12/2024,completed,paid_search,debit_card
136,4201.0,11/06/2025,completed,organic_search,bank_transfer
137,7452.0,2025-03-16T15:59:24,completed,organic_search,bank_transfer
138,2405.0,06/11/2025,completed,email,bank_transfer
139,6428.0,04/07/2025,cancelled,direct,bank_transfer
140,3724.0,30/06/2024,completed,paid_search,paypal
141,313.0,03-29-2024,cancelled,organic_search,credit_card
142,3801.0,23.06.2025,completed,organic_search,credit_card
143,5071.0,06.02.2024,completed,referral,bank_transfer
144,1459.0,05-14-2025,completed,paid_search,paypal
145,1747.0,10.12.2025,completed,paid_search,credit_card
146,4294.0,07.05.2025,completed,referral,bank_transfer
147,3164.0,12-17-2024,completed,direct,paypal
148,4059.0,23/06/2025,completed,paid_search,paypal
149,4253.0,06/02/2025,completed,email,bank_transfer
150,1346.0,2025-04-16T11:29:44,completed,organic_search,paypal
151,1714.0,10.12.2025,completed,organic_search,debit_card
152,7841.0,16.12.2024,completed,email,bank_transfer
153,1546.0,17.12.2025,completed,social_media,credit_card
154,6166.0,11-26-2025,completed,paid_search,credit_card
155,3859.0,02.08.2024,completed,referral,bank_transfer
156,8937.0,2024-03-28T15:48:04,completed,paid_search,credit_card
157,644.0,29.04.2024,completed,direct,credit_card
158,7680.0,2024-01-26,COMPLETED,paid_search,paypal
159,4542.0,2024-04-23T23:10:47,completed,email,bank_transfer
160,53.0,2025-07-22T12:08:46,completed,organic_search,bank_transfer
161,2481.0,2024-03-30,completed,referral,bank_transfer
162,3753.0,11-10-2024,completed,organic_search,debit_card
163,2911.0,2025-11-01,completed,paid_search,debit_card
164,3343.0,02-02-2024,completed,referral,bank_transfer
165,8481.0,2025-10-15,cancelled,email,credit_card
166,3326.0,16/10/2024,completed,organic_search,paypal
167,3861.0,17.05.2024,completed,organic_search,paypal
168,7031.0,31.07.2025,completed,organic_search,paypal
169,7352.0,13/06/2025,completed,direct,bank_transfer
170,823.0,15.11.2025,completed,direct,bank_transfer
171,6517.0,2025-08-26T07:02:45,completed,social_media,debit_card
172,4465.0,10-08-2025,completed,referral,credit_card
173,1298.0,10-16-2024,completed,email,credit_card
174,2493.0,07-14-2024,completed,direct,debit_card
175,437.0,09-06-2025,completed,email,debit_card
176,3320.0,10/10/2025,completed,referral,debit_card
177,2402.0,12-28-2025,completed,referral,credit_card
178,3525.0,2024-12-29T03:31:53,completed,direct,bank_transfer
179,5356.0,2024-12-09T03:30:14,completed,paid_search,bank_transfer
180,6768.0,22.09.2025,completed,organic_search,bank_transfer
181,5580.0,11-22-2024,completed,referral,credit_card
182,6275.0,2025-12-06,completed,direct,debit_card
183,8008.0,07.11.2025,completed,direct,debit_card
184,8084.0,2025-01-11T21:44:27,completed,email,credit_card
185,7957.0,09-06-2025,returned,email,debit_card
186,1479.0,2025-09-08,completed,direct,debit_card
187,2360.0,02/05/2024,completed,direct,paypal
188,4644.0,11-25-2025,returned,email,paypal
189,3304.0,03-17-2025,returned,direct,bank_transfer
190,1277.0,22/10/2025,completed,social_media,credit_card
191,2696.0,2024-11-11,cancelled,direct,debit_card
192,8998.0,2025-11-22T12:43:32,cancelled,social_media,credit_card
193,3202.0,2024-12-17T14:02:08,completed,email,credit_card
194,3862.0,2024-01-16,completed,direct,bank_transfer
195,62.0,2025-11-26,completed,organic_search,paypal
196,6643.0,2024-04-20,completed,email,credit_card
197,3806.0,2024-11-10,completed,organic_search,debit_card
198,1016.0,13/12/2025,returned,direct,paypal
199,8940.0,13/12/2025,COMPLETED,paid_search,bank_transfer
200,7180.0,2025-05-05T09:54:15,completed,referral,paypal
201,6710.0,15.06.2025,cancelled,direct,debit_card
202,8842.0,2025-01-29,completed,paid_search,debit_card
203,3752.0,25/10/2024,COMPLETED,direct,credit_card
204,6634.0,11-16-2024,completed,social_media,debit_card
205,1948.0,07-14-2025,completed,social_media,paypal
206,6452.0,07.09.2025,completed,referral,credit_card
207,145.0,01/10/2025,completed,organic_search,bank_transfer
208,1222.0,09-30-2025,completed,paid_search,bank_transfer
209,3923.0,2024-04-20,COMPLETED,paid_search,paypal
210,122.0,2025-03-09T11:21:34,cancelled,organic_search,debit_card
211,4266.0,03-15-2024,completed,organic_search,debit_card
212,4836.0,2025-04-19,completed,social_media,bank_transfer
213,5727.0,2025-01-22T17:15:04,completed,social_media,debit_card
214,987.0,2025-11-19,completed,social_media,paypal
215,1712.0,2024-11-28,completed,referral,debit_card
216,5659.0,2024-05-15,completed,direct,paypal
217,6097.0,06-10-2024,COMPLETED,paid_search,bank_transfer
218,263.0,09-12-2025,completed,paid_search,debit_card
219,4990.0,06/06/2025,completed,social_media,credit_card
220,7257.0,30/04/2024,completed,direct,paypal
221,677.0,2024-04-12T12:55:38,completed,social_media,bank_transfer
222,3802.0,2025-08-03T06:48:10,completed,referral,debit_card
223,3022.0,04-01-2024,cancelled,email,bank_transfer
224,8463.0,19/10/2025,completed,referral,debit_card
225,1761.0,2025-08-07T03:50:29,completed,direct,paypal
226,2955.0,2024-04-10T00:51:26,completed,organic_search,bank_transfer
227,8314.0,04-13-2024,completed,social_media,debit_card
228,3061.0,2025-12-27,COMPLETED,email,bank_transfer
229,4913.0,2024-12-10,completed,referral,credit_card
230,328.0,08.12.2024,completed,email,paypal
231,9088.0,10-14-2025,returned,direct,bank_transfer
232,7631.0,12-12-2025,completed,referral,debit_card
233,5852.0,12-26-2025,completed,email,credit_card
234,598.0,2025-09-07,cancelled,referral,debit_card
235,735.0,11.12.2024,completed,direct,credit_card
236,5032.0,04-12-2024,completed,social_media,debit_card
237,2676.0,22.09.2025,returned,social_media,paypal
238,5739.0,04-25-2025,completed,referral,debit_card
239,5517.0,01-06-2025,COMPLETED,organic_search,credit_card
240,7755.0,27.11.2025,completed,email,debit_card
241,2644.0,2024-05-10T03:50:20,completed,social_media,credit_card
242,5345.0,2025-03-08,returned,social_media,bank_transfer
243,7180.0,17/01/2024,completed,direct,credit_card
244,4535.0,16.02.2025,completed,email,credit_card
245,7682.0,14/03/2024,returned,paid_search,credit_card
246,1273.0,17/05/2024,completed,email,debit_card
247,6783.0,2024-05-16,completed,referral,paypal
248,8700.0,2025-06-28T23:05:27,completed,referral,debit_card
249,3072.0,2025-09-03,completed,referral,debit_card
250,3375.0,12/05/2025,completed,referral,paypal
251,816.0,2025-12-18T23:13:18,completed,direct,debit_card
252,5918.0,2024-12-10,cancelled,referral,credit_card
253,5095.0,2024-10-19T03:02:17,completed,paid_search,bank_transfer
254,399.0,2025-11-11,completed,organic_search,debit_card
255,6954.0,08-28-2024,COMPLETED,referral,credit_card
256,7670.0,18/12/2025,completed,email,debit_card
257,8396.0,18.01.2024,completed,organic_search,paypal
258,5038.0,20.12.2025,COMPLETED,referral,paypal
259,4177.0,2024-02-28,completed,email,bank_transfer
260,8103.0,20.11.2025,completed,paid_search,paypal
261,3662.0,2025-04-03,completed,referral,credit_card
262,6068.0,2025-12-29T22:45:19,completed,organic_search,debit_card
263,5670.0,2024-04-02,cancelled,organic_search,credit_card
264,3431.0,04-22-2025,completed,email,credit_card
265,848.0,20.12.2025,completed,social_media,bank_transfer
266,219.0,03-31-2025,completed,social_media,paypal
267,3950.0,2025-06-14T18:42:13,completed,referral,bank_transfer
268,4449.0,2025-07-31T12:13:36,completed,direct,paypal
269,7612.0,03/02/2025,cancelled,social_media,credit_card
270,3815.0,06-12-2025,completed,organic_search,credit_card
271,2642.0,13/05/2025,completed,social_media,debit_card
272,4268.0,2025-11-24,cancelled,social_media,credit_card
273,,01.03.2024,completed,paid_search,paypal
274,896.0,15.10.2024,completed,referral,bank_transfer
275,1110.0,12-13-2025,completed,referral,debit_card
276,2965.0,2025-11-20,completed,paid_search,bank_transfer
277,127.0,2025-02-04T16:00:00,completed,referral,debit_card
278,2068.0,2025-06-07,cancelled,email,paypal
279,7286.0,12/10/2024,COMPLETED,social_media,paypal
280,2206.0,25/07/2024,completed,referral,paypal
281,1084.0,11/02/2025,completed,direct,credit_card
282,8760.0,11-29-2024,cancelled,direct,paypal
283,5735.0,2025-05-12,cancelled,direct,bank_transfer
284,590.0,06/04/2024,completed,organic_search,paypal
285,605.0,22.12.2025,completed,referral,paypal
286,5644.0,27.12.2025,completed,referral,paypal
287,4990.0,2025-08-01,completed,direct,paypal
288,668.0,2025-04-09,completed,direct,bank_transfer
289,2110.0,2024-11-05T19:03:26,completed,paid_search,paypal
290,8592.0,2025-10-14,completed,organic_search,debit_card
291,5290.0,2025-07-23,completed,social_media,bank_transfer
292,4055.0,30/06/2024,completed,paid_search,credit_card
293,2351.0,2025-11-29T04:06:12,completed,paid_search,credit_card
294,1296.0,19/10/2025,completed,direct,credit_card
295,3701.0,12-13-2025,completed,social_media,credit_card
296,8534.0,2025-08-20T21:02:04,completed,referral,paypal
297,479.0,2025-06-02,completed,social_media,paypal
298,9144.0,2024-12-31T06:06:23,completed,organic_search,paypal
299,1965.0,2025-12-07T03:34:34,completed,direct,debit_card
300,3761.0,10/11/2025,completed,organic_search,debit_card
301,437.0,2024-03-01T12:50:09,completed,email,credit_card
302,5373.0,06.02.2024,returned,social_media,bank_transfer
303,4471.0,2024-12-11T05:45:50,returned,email,credit_card
304,6168.0,12/10/2025,completed,direct,credit_card
305,5014.0,27.12.2025,COMPLETED,referral,debit_card
306,3658.0,2024-06-17T00:25:52,completed,social_media,paypal
307,6825.0,2025-05-20,completed,direct,credit_card
308,255.0,13/12/2024,cancelled,referral,debit_card
309,4998.0,20/12/2025,completed,direct,bank_transfer
310,1120.0,10-31-2025,completed,referral,bank_transfer
311,4022.0,29/10/2025,completed,direct,bank_transfer
312,7324.0,16/02/2025,RETURNED,social_media,debit_card
313,1369.0,2024-12-30T08:24:27,completed,social_media,paypal
314,,2024-10-09T10:52:20,completed,social_media,bank_transfer
315,8216.0,14.03.2024,completed,organic_search,credit_card
316,3820.0,09.11.2025,completed,social_media,credit_card
317,59.0,10-14-2025,completed,social_media,debit_card
318,7312.0,2025-12-31T18:01:15,completed,social_media,credit_card
319,8146.0,12-30-2025,completed,email,credit_card
320,1653.0,2025-04-23,completed,referral,debit_card
321,8475.0,17.09.2025,completed,direct,bank_transfer
322,8465.0,11/12/2025,completed,referral,credit_card
323,4357.0,2025-11-03T06:12:27,completed,email,paypal
324,7393.0,09-17-2024,completed,social_media,bank_transfer
325,4105.0,2025-01-31,completed,direct,debit_card
326,5213.0,2024-05-27T13:27:11,completed,referral,bank_transfer
327,,12-15-2025,completed,direct,debit_card
328,1513.0,2025-05-28,completed,direct,bank_transfer
329,6899.0,01/09/2024,completed,organic_search,debit_card
330,12.0,2025-07-13,completed,organic_search,credit_card
331,5356.0,05.06.2025,completed,social_media,credit_card
332,7999.0,02.12.2024,completed,organic_search,debit_card
333,2079.0,12.05.2024,completed,organic_search,credit_card
334,3082.0,13/07/2025,completed,social_media,debit_card
335,5401.0,2025-03-29,completed,direct,paypal
336,2319.0,2025-09-19T21:10:26,completed,direct,credit_card
337,7835.0,2025-03-29,completed,referral,paypal
338,3376.0,2025-11-04,cancelled,social_media,debit_card
339,5356.0,20.04.2025,completed,social_media,paypal
340,2128.0,04-27-2025,completed,paid_search,bank_transfer
341,409.0,14/11/2025,completed,email,paypal
342,1647.0,2024-12-24,completed,social_media,paypal
343,449.0,2024-06-01T05:47:08,cancelled,social_media,bank_transfer
344,4325.0,09/02/2024,completed,email,bank_transfer
345,5395.0,09-08-2025,completed,referral,paypal
346,433.0,07.06.2025,completed,direct,credit_card
347,885.0,05/08/2025,completed,social_media,credit_card
348,4483.0,18/08/2024,completed,referral,credit_card
349,7404.0,2024-06-03,completed,email,bank_transfer
350,5794.0,21.01.2024,completed,social_media,credit_card
351,1022.0,2024-11-28,completed,referral,credit_card
352,8209.0,2025-05-17T16:24:06,completed,referral,debit_card
353,8488.0,19.12.2024,completed,paid_search,paypal
354,3009.0,18/01/2025,cancelled,organic_search,debit_card
355,5677.0,2025-11-26T05:40:39,completed,direct,credit_card
356,4549.0,27.11.2024,completed,email,bank_transfer
357,8690.0,24/03/2025,completed,social_media,bank_transfer
358,4710.0,2025-09-26,completed,email,debit_card
359,8857.0,12-21-2024,completed,paid_search,debit_card
360,1893.0,06-08-2025,completed,organic_search,debit_card
361,3190.0,08/11/2025,completed,social_media,credit_card
362,7218.0,2025-12-13T21:00:04,completed,social_media,credit_card
363,7241.0,14/06/2024,cancelled,paid_search,credit_card
364,6766.0,05.12.2025,COMPLETED,direct,bank_transfer
365,7946.0,2025-03-07,completed,referral,bank_transfer
366,6502.0,27/09/2024,completed,referral,credit_card
367,5861.0,07.02.2025,completed,email,bank_transfer
368,4234.0,24/12/2025,completed,direct,debit_card
369,4309.0,08.03.2025,completed,direct,debit_card
370,3735.0,11-16-2024,completed,paid_search,credit_card
371,5715.0,16.06.2025,completed,referral,credit_card
372,3740.0,2024-09-11T14:16:12,completed,direct,paypal
373,1413.0,04.04.2024,COMPLETED,email,paypal
374,1041.0,27.05.2024,completed,paid_search,bank_transfer
375,8553.0,26/05/2024,completed,organic_search,paypal
376,252.0,19/06/2024,cancelled,organic_search,credit_card
377,1030.0,2024-06-06T15:26:35,completed,referral,paypal
378,4108.0,2025-06-22,CANCELLED,email,bank_transfer
379,2470.0,19.07.2024,returned,social_media,bank_transfer
380,3731.0,25.11.2024,completed,organic_search,debit_card
381,1146.0,23.11.2025,completed,social_media,credit_card
382,1270.0,20.02.2025,completed,direct,bank_transfer
383,7420.0,11.07.2025,completed,social_media,bank_transfer
384,7009.0,09/07/2024,completed,referral,bank_transfer
385,1022.0,2024-07-29T11:50:31,cancelled,paid_search,credit_card
386,6180.0,2024-02-25,returned,organic_search,debit_card
387,5618.0,06.07.2024,completed,direct,credit_card
388,6584.0,2024-10-13,completed,paid_search,paypal
389,4383.0,07-14-2024,completed,organic_search,paypal
390,2539.0,2024-04-17T09:37:27,completed,organic_search,debit_card
391,6150.0,05-19-2024,cancelled,referral,debit_card
392,3422.0,2025-02-09,completed,direct,debit_card
393,2060.0,2024-08-11,completed,direct,debit_card
394,3761.0,2024-12-05T06:04:51,completed,referral,bank_transfer
395,7049.0,16.03.2025,completed,direct,credit_card
396,4394.0,2025-07-27,cancelled,email,credit_card
397,2798.0,23.02.2024,completed,paid_search,debit_card
398,7697.0,2025-10-06T06:31:40,returned,email,debit_card
399,8155.0,12/06/2025,completed,organic_search,credit_card
400,4000.0,2024-04-10,completed,direct,paypal
401,3456.0,11-13-2025,completed,social_media,debit_card
402,5652.0,12-02-2025,completed,paid_search,paypal
403,572.0,19.03.2024,completed,social_media,paypal
404,6416.0,2024-10-12T21:08:09,completed,organic_search,debit_card
405,7229.0,10.10.2025,completed,organic_search,credit_card
406,3649.0,04.09.2025,completed,social_media,debit_card
407,1651.0,2024-07-21T11:30:44,completed,direct,bank_transfer
408,289.0,14/08/2024,completed,social_media,paypal
409,5873.0,2024-12-08,completed,paid_search,bank_transfer
410,2533.0,01.03.2025,completed,social_media,bank_transfer
411,4284.0,06-06-2025,completed,direct,bank_transfer
412,3556.0,07/12/2024,completed,organic_search,credit_card
413,1655.0,10/02/2025,completed,paid_search,debit_card
414,4705.0,2025-09-04,completed,referral,paypal
415,4239.0,02-19-2024,completed,referral,bank_transfer
416,5751.0,22/09/2024,completed,email,bank_transfer
417,2370.0,2025-08-12,completed,direct,paypal
418,2027.0,22/11/2025,completed,organic_search,bank_transfer
419,7540.0,22/03/2025,completed,referral,debit_card
420,6500.0,2025-04-06,completed,social_media,credit_card
421,7128.0,2024-05-06,completed,paid_search,credit_card
422,1195.0,01-28-2025,completed,paid_search,paypal
423,2107.0,2025-04-07T02:29:11,completed,paid_search,debit_card
424,5322.0,13.09.2024,RETURNED,organic_search,credit_card
425,7928.0,10-06-2024,completed,organic_search,credit_card
426,8250.0,12-11-2024,completed,social_media,bank_transfer
427,7698.0,28.01.2024,completed,paid_search,credit_card
428,423.0,12.11.2024,completed,email,credit_card
429,7600.0,2024-08-16T20:16:04,completed,paid_search,paypal
430,8322.0,2024-11-15,completed,paid_search,debit_card
431,559.0,2024-05-18,returned,organic_search,credit_card
432,3833.0,20.11.2025,cancelled,referral,credit_card
433,4952.0,19/05/2025,completed,organic_search,credit_card
434,2190.0,2025-07-19T02:28:42,completed,referral,credit_card
435,4784.0,30.09.2025,completed,direct,paypal
436,8197.0,12/03/2025,completed,organic_search,bank_transfer
437,8023.0,15.04.2024,COMPLETED,organic_search,bank_transfer
438,8670.0,2025-04-10,completed,paid_search,bank_transfer
439,4471.0,2025-05-15T00:46:06,completed,paid_search,paypal
440,3775.0,2025-09-02T23:20:18,completed,social_media,debit_card
441,6166.0,13/01/2025,COMPLETED,email,credit_card
442,3839.0,2024-05-26T03:02:15,completed,email,paypal
443,413.0,17/10/2024,cancelled,paid_search,paypal
444,6644.0,2024-12-04,completed,direct,credit_card
445,2640.0,25/06/2025,completed,direct,debit_card
446,482.0,2025-05-04,cancelled,referral,debit_card
447,210.0,12-01-2024,returned,referral,debit_card
448,8601.0,27.12.2025,completed,email,debit_card
449,2371.0,2025-05-28T21:36:58,cancelled,email,credit_card
450,4139.0,2024-09-09,completed,organic_search,credit_card
451,8773.0,2024-04-30T08:40:32,cancelled,direct,debit_card
452,4315.0,20/06/2024,COMPLETED,direct,debit_card
453,762.0,2024-09-16T19:34:47,completed,organic_search,bank_transfer
454,5090.0,28.06.2024,completed,direct,bank_transfer
455,863.0,07-23-2024,completed,organic_search,debit_card
456,935.0,10-18-2024,returned,referral,bank_transfer
457,7871.0,10/07/2024,completed,social_media,bank_transfer
458,2711.0,23/11/2025,completed,email,credit_card
459,6279.0,08/04/2024,completed,paid_search,credit_card
460,4711.0,2025-04-01T02:06:23,completed,direct,debit_card
461,2091.0,28/12/2024,completed,direct,paypal
462,4797.0,2025-12-25T04:55:01,completed,paid_search,debit_card
463,675.0,11/05/2024,completed,referral,bank_transfer
464,3204.0,12-21-2024,completed,paid_search,debit_card
465,4836.0,20/12/2025,completed,referral,debit_card
466,2153.0,10/11/2025,completed,email,paypal
467,6117.0,16.10.2025,completed,referral,paypal
468,505.0,09-26-2024,returned,referral,debit_card
469,4475.0,08/07/2024,completed,paid_search,bank_transfer
470,6598.0,11.07.2025,completed,organic_search,credit_card
471,3968.0,12-06-2025,completed,email,bank_transfer
472,8092.0,2025-04-24T03:10:39,cancelled,paid_search,debit_card
473,5828.0,2025-05-04,completed,direct,debit_card
474,8848.0,2024-10-14,completed,social_media,debit_card
475,2670.0,2025-09-17T01:07:32,completed,social_media,bank_transfer
476,8660.0,24.07.2024,completed,referral,paypal
477,5595.0,13/11/2024,completed,social_media,bank_transfer
478,6887.0,07.01.2025,completed,social_media,bank_transfer
479,8350.0,03-19-2025,completed,organic_search,paypal
480,5085.0,09-13-2024,completed,organic_search,debit_card
481,7975.0,05-13-2024,completed,direct,debit_card
482,5004.0,05-31-2025,completed,email,bank_transfer
483,5525.0,21/10/2024,completed,email,debit_card
484,4106.0,2025-05-11T14:20:56,completed,social_media,paypal
485,1396.0,06-21-2024,completed,email,credit_card
486,5106.0,26.02.2025,completed,referral,credit_card
487,9020.0,07.04.2025,completed,referral,debit_card
488,7282.0,2024-03-09,completed,email,bank_transfer
489,6909.0,2024-11-20,completed,email,bank_transfer
490,5940.0,06-01-2024,completed,direct,bank_transfer
491,3208.0,21.03.2024,completed,social_media,paypal
492,1610.0,2025-12-28T17:08:31,completed,direct,credit_card
493,2113.0,11-12-2024,returned,direct,paypal
494,61.0,10-12-2025,completed,referral,paypal
495,6234.0,2024-09-24,returned,organic_search,bank_transfer
496,7512.0,07-20-2025,completed,paid_search,debit_card
497,2532.0,12/09/2025,completed,referral,credit_card
498,901.0,21.05.2025,completed,organic_search,credit_card
499,3103.0,18.02.2025,cancelled,paid_search,paypal
500,2734.0,12-28-2024,completed,paid_search,debit_card
501,4165.0,27/11/2024,completed,direct,debit_card
502,2486.0,2025-12-06,completed,social_media,credit_card
503,3140.0,24.10.2025,completed,email,debit_card
504,8401.0,2025-12-19T07:40:18,completed,paid_search,debit_card
505,3099.0,2024-05-23,completed,social_media,debit_card
506,7263.0,24/08/2025,completed,referral,paypal
507,5769.0,09/12/2025,completed,social_media,bank_transfer
508,3117.0,07-18-2024,completed,referral,credit_card
509,7573.0,03-25-2024,completed,direct,bank_transfer
510,5482.0,2025-08-30,completed,paid_search,paypal
511,84.0,2025-05-06,completed,paid_search,paypal
512,673.0,10-31-2025,completed,organic_search,bank_transfer
