order_id,customer_id,order_date,status,channel,payment_method
253,5095,2024-10-19 03:02:17,completed,paid_search,bank_transfer
254,399,2025-11-11 00:00:00,completed,organic_search,debit_card
255,6954,2024-08-28 00:00:00,completed,referral,credit_card
256,7670,2025-12-18 00:00:00,completed,email,debit_card
257,8396,2024-01-18 00:00:00,completed,organic_search,paypal
258,5038,2025-12-20 00:00:00,completed,referral,paypal
259,4177,2024-02-28 00:00:00,completed,email,bank_transfer
260,8103,2025-11-20 00:00:00,completed,paid_search,paypal
261,3662,2025-04-03 00:00:00,completed,referral,credit_card
262,6068,2025-12-29 22:45:19,completed,organic_search,debit_card
263,5670,2024-04-02 00:00:00,cancelled,organic_search,credit_card
264,3431,2025-04-22 00:00:00,completed,email,credit_card
265,848,2025-12-20 00:00:00,completed,social_media,bank_transfer
266,219,2025-03-31 00:00:00,completed,social_media,paypal
267,3950,2025-06-14 18:42:13,completed,referral,bank_transfer
268,4449,2025-07-31 12:13:36,completed,direct,paypal
269,7612,2025-03-02 00:00:00,cancelled,social_media,credit_card
270,3815,2025-06-12 00:00:00,completed,organic_search,credit_card
271,2642,2025-05-13 00:00:00,completed,social_media,debit_card
272,4268,2025-11-24 00:00:00,cancelled,social_media,credit_card
273,-1,2024-01-03 00:00:00,completed,paid_search,paypal
274,896,2024-10-15 00:00:00,completed,referral,bank_transfer
275,1110,2025-12-13 00:00:00,completed,referral,debit_card
276,2965,2025-11-20 00:00:00,completed,paid_search,bank_transfer
277,127,2025-02-04 16:00:00,completed,referral,debit_card
278,2068,2025-06-07 00:00:00,cancelled,email,paypal
279,7286,2024-12-10 00:00:00,completed,social_media,paypal
280,2206,2024-07-25 00:00:00,completed,referral,paypal
281,1084,2025-11-02 00:00:00,completed,direct,credit_card
282,8760,2024-11-29 00:00:00,cancelled,direct,paypal
283,5735,2025-05-12 00:00:00,cancelled,direct,bank_transfer
284,590,2024-06-04 00:00:00,completed,organic_search,paypal
285,605,2025-12-22 00:00:00,completed,referral,paypal
286,5644,2025-12-27 00:00:00,completed,referral,paypal
287,4990,2025-08-01 00:00:00,completed,direct,paypal
288,668,2025-04-09 00:00:00,completed,direct,bank_transfer
289,2110,2024-11-05 19:03:26,completed,paid_search,paypal
290,8592,2025-10-14 00:00:00,completed,organic_search,debit_card
291,5290,2025-07-23 00:00:00,completed,social_media,bank_transfer
292,4055,2024-06-30 00:00:00,completed,paid_search,credit_card
293,2351,2025-11-29 04:06:12,completed,paid_search,credit_card
294,1296,2025-10-19 00:00:00,completed,direct,credit_card
295,3701,2025-12-13 00:00:00,completed,social_media,credit_card
296,8534,2025-08-20 21:02:04,completed,referral,paypal
297,479,2025-06-02 00:00:00,completed,social_media,paypal
298,-1,2024-12-31 06:06:23,completed,organic_search,paypal
299,1965,2025-12-07 03:34:34,completed,direct,debit_card
300,3761,2025-10-11 00:00:00,completed,organic_search,debit_card
301,437,2024-03-01 12:50:09,completed,email,credit_card
302,5373,2024-06-02 00:00:00,returned,social_media,bank_transfer
303,4471,2024-12-11 05:45:50,returned,email,credit_card
304,6168,2025-12-10 00:00:00,completed,direct,credit_card
305,5014,2025-12-27 00:00:00,completed,referral,debit_card
306,3658,2024-06-17 00:25:52,completed,social_media,paypal
307,6825,2025-05-20 00:00:00,completed,direct,credit_card
308,255,2024-12-13 00:00:00,cancelled,referral,debit_card
309,4998,2025-12-20 00:00:00,completed,direct,bank_transfer
310,1120,2025-10-31 00:00:00,completed,referral,bank_transfer
311,4022,2025-10-29 00:00:00,completed,direct,bank_transfer
312,7324,2025-02-16 00:00:00,returned,social_media,debit_card
313,1369,2024-12-30 08:24:27,completed,social_media,paypal
314,-1,2024-10-09 10:52:20,completed,social_media,bank_transfer
315,8216,2024-03-14 00:00:00,completed,organic_search,credit_card
316,3820,2025-09-11 00:00:00,completed,social_media,credit_card
317,59,2025-10-14 00:00:00,completed,social_media,debit_card
318,7312,2025-12-31 18:01:15,completed,social_media,credit_card
319,8146,2025-12-30 00:00:00,completed,email,credit_card
320,1653,2025-04-23 00:00:00,completed,referral,debit_card
321,8475,2025-09-17 00:00:00,completed,direct,bank_transfer
322,8465,2025-11-12 00:00:00,completed,referral,credit_card
323,4357,2025-11-03 06:12:27,completed,email,paypal
324,7393,2024-09-17 00:00:00,completed,social_media,bank_transfer
325,4105,2025-01-31 00:00:00,completed,direct,debit_card
326,5213,2024-05-27 13:27:11,completed,referral,bank_transfer
327,-1,2025-12-15 00:00:00,completed,direct,debit_card
328,1513,2025-05-28 00:00:00,completed,direct,bank_transfer
329,6899,2024-01-09 00:00:00,completed,organic_search,debit_card
330,12,2025-07-13 00:00:00,completed,organic_search,credit_card
331,5356,2025-05-06 00:00:00,completed,social_media,credit_card
332,7999,2024-02-12 00:00:00,completed,organic_search,debit_card
333,2079,2024-12-05 00:00:00,completed,organic_search,credit_card
334,3082,2025-07-13 00:00:00,completed,social_media,debit_card
335,5401,2025-03-29 00:00:00,completed,direct,paypal
336,2319,2025-09-19 21:10:26,completed,direct,credit_card
337,7835,2025-03-29 00:00:00,completed,referral,paypal
338,3376,2025-11-04 00:00:00,cancelled,social_media,debit_card
339,5356,2025-04-20 00:00:00,completed,social_media,paypal
340,2128,2025-04-27 00:00:00,completed,paid_search,bank_transfer
341,409,2025-11-14 00:00:00,completed,email,paypal
342,1647,2024-12-24 00:00:00,completed,social_media,paypal
343,449,2024-06-01 05:47:08,cancelled,social_media,bank_transfer
344,4325,2024-09-02 00:00:00,completed,email,bank_transfer
345,5395,2025-09-08 00:00:00,completed,referral,paypal
346,433,2025-07-06 00:00:00,completed,direct,credit_card
347,885,2025-05-08 00:00:00,completed,social_media,credit_card
348,4483,2024-08-18 00:00:00,completed,referral,credit_card
349,7404,2024-06-03 00:00:00,completed,email,bank_transfer
350,5794,2024-01-21 00:00:00,completed,social_media,credit_card
351,1022,2024-11-28 00:00:00,completed,referral,credit_card
352,8209,2025-05-17 16:24:06,completed,referral,debit_card
353,8488,2024-12-19 00:00:00,completed,paid_search,paypal
354,3009,2025-01-18 00:00:00,cancelled,organic_search,debit_card
355,5677,2025-11-26 05:40:39,completed,direct,credit_card
356,4549,2024-11-27 00:00:00,completed,email,bank_transfer
357,8690,2025-03-24 00:00:00,completed,social_media,bank_transfer
358,4710,2025-09-26 00:00:00,completed,email,debit_card
359,8857,2024-12-21 00:00:00,completed,paid_search,debit_card
360,1893,2025-06-08 00:00:00,completed,organic_search,debit_card
361,3190,2025-08-11 00:00:00,completed,social_media,credit_card
362,7218,2025-12-13 21:00:04,completed,social_media,credit_card
363,7241,2024-06-14 00:00:00,cancelled,paid_search,credit_card
364,6766,2025-05-12 00:00:00,completed,direct,bank_transfer
365,7946,2025-03-07 00:00:00,completed,referral,bank_transfer
366,6502,2024-09-27 00:00:00,completed,referral,credit_card
367,5861,2025-07-02 00:00:00,completed,email,bank_transfer
368,4234,2025-12-24 00:00:00,completed,direct,debit_card
369,4309,2025-08-03 00:00:00,completed,direct,debit_card
370,3735,2024-11-16 00:00:00,completed,paid_search,credit_card
371,5715,2025-06-16 00:00:00,completed,referral,credit_card
372,3740,2024-09-11 14:16:12,completed,direct,paypal
373,1413,2024-04-04 00:00:00,completed,email,paypal
374,1041,2024-05-27 00:00:00,completed,paid_search,bank_transfer
375,8553,2024-05-26 00:00:00,completed,organic_search,paypal
376,252,2024-06-19 00:00:00,cancelled,organic_search,credit_card
377,1030,2024-06-06 15:26:35,completed,referral,paypal
378,4108,2025-06-22 00:00:00,cancelled,email,bank_transfer
379,2470,2024-07-19 00:00:00,returned,social_media,bank_transfer
380,3731,2024-11-25 00:00:00,completed,organic_search,debit_card
381,1146,2025-11-23 00:00:00,completed,social_media,credit_card
382,1270,2025-02-20 00:00:00,completed,direct,bank_transfer
383,7420,2025-11-07 00:00:00,completed,social_media,bank_transfer
384,7009,2024-09-07 00:00:00,completed,referral,bank_transfer
385,1022,2024-07-29 11:50:31,cancelled,paid_search,credit_card
386,6180,2024-02-25 00:00:00,returned,organic_search,debit_card
387,5618,2024-06-07 00:00:00,completed,direct,credit_card
388,6584,2024-10-13 00:00:00,completed,paid_search,paypal
389,4383,2024-07-14 00:00:00,completed,organic_search,paypal
390,2539,2024-04-17 09:37:27,completed,organic_search,debit_card
391,6150,2024-05-19 00:00:00,cancelled,referral,debit_card
392,3422,2025-02-09 00:00:00,completed,direct,debit_card
393,2060,2024-08-11 00:00:00,completed,direct,debit_card
394,3761,2024-12-05 06:04:51,completed,referral,bank_transfer
395,7049,2025-03-16 00:00:00,completed,direct,credit_card
396,4394,2025-07-27 00:00:00,cancelled,email,credit_card
397,2798,2024-02-23 00:00:00,completed,paid_search,debit_card
398,7697,2025-10-06 06:31:40,returned,email,debit_card
399,8155,2025-12-06 00:00:00,completed,organic_search,credit_card
400,4000,2024-04-10 00:00:00,completed,direct,paypal
401,3456,2025-11-13 00:00:00,completed,social_media,debit_card
402,5652,2025-12-02 00:00:00,completed,paid_search,paypal
403,572,2024-03-19 00:00:00,completed,social_media,paypal
404,6416,2024-10-12 21:08:09,completed,organic_search,debit_card
405,7229,2025-10-10 00:00:00,completed,organic_search,credit_card
406,3649,2025-04-09 00:00:00,completed,social_media,debit_card
407,1651,2024-07-21 11:30:44,completed,direct,bank_transfer
408,289,2024-08-14 00:00:00,completed,social_media,paypal
409,5873,2024-12-08 00:00:00,completed,paid_search,bank_transfer
410,2533,2025-01-03 00:00:00,completed,social_media,bank_transfer
411,4284,2025-06-06 00:00:00,completed,direct,bank_transfer
412,3556,2024-07-12 00:00:00,completed,organic_search,credit_card
413,1655,2025-10-02 00:00:00,completed,paid_search,debit_card
414,4705,2025-09-04 00:00:00,completed,referral,paypal
415,4239,2024-02-19 00:00:00,completed,referral,bank_transfer
416,5751,2024-09-22 00:00:00,completed,email,bank_transfer
417,2370,2025-08-12 00:00:00,completed,direct,paypal
418,2027,2025-11-22 00:00:00,completed,organic_search,bank_transfer
419,7540,2025-03-22 00:00:00,completed,referral,debit_card
420,6500,2025-04-06 00:00:00,completed,social_media,credit_card
421,7128,2024-05-06 00:00:00,completed,paid_search,credit_card
422,1195,2025-01-28 00:00:00,completed,paid_search,paypal
423,2107,2025-04-07 02:29:11,completed,paid_search,debit_card
424,5322,2024-09-13 00:00:00,returned,organic_search,credit_card
425,7928,2024-10-06 00:00:00,completed,organic_search,credit_card
426,8250,2024-12-11 00:00:00,completed,social_media,bank_transfer
427,7698,2024-01-28 00:00:00,completed,paid_search,credit_card
428,423,2024-12-11 00:00:00,completed,email,credit_card
429,7600,2024-08-16 20:16:04,completed,paid_search,paypal
430,8322,2024-11-15 00:00:00,completed,paid_search,debit_card
431,559,2024-05-18 00:00:00,returned,organic_search,credit_card
432,3833,2025-11-20 00:00:00,cancelled,referral,credit_card
433,4952,2025-05-19 00:00:00,completed,organic_search,credit_card
434,2190,2025-07-19 02:28:42,completed,referral,credit_card
435,4784,2025-09-30 00:00:00,completed,direct,paypal
436,8197,2025-12-03 00:00:00,completed,organic_search,bank_transfer
437,8023,2024-04-15 00:00:00,completed,organic_search,bank_transfer
438,8670,2025-04-10 00:00:00,completed,paid_search,bank_transfer
439,4471,2025-05-15 00:46:06,completed,paid_search,paypal
440,3775,2025-09-02 23:20:18,completed,social_media,debit_card
441,6166,2025-01-13 00:00:00,completed,email,credit_card
442,3839,2024-05-26 03:02:15,completed,email,paypal
443,413,2024-10-17 00:00:00,cancelled,paid_search,paypal
444,6644,2024-12-04 00:00:00,completed,direct,credit_card
445,2640,2025-06-25 00:00:00,completed,direct,debit_card
446,482,2025-05-04 00:00:00,cancelled,referral,debit_card
447,210,2024-12-01 00:00:00,returned,referral,debit_card
448,8601,2025-12-27 00:00:00,completed,email,debit_card
449,2371,2025-05-28 21:36:58,cancelled,email,credit_card
450,4139,2024-09-09 00:00:00,completed,organic_search,credit_card
451,8773,2024-04-30 08:40:32,cancelled,direct,debit_card
452,4315,2024-06-20 00:00:00,completed,direct,debit_card
453,762,2024-09-16 19:34:47,completed,organic_search,bank_transfer
454,5090,2024-06-28 00:00:00,completed,direct,bank_transfer
455,863,2024-07-23 00:00:00,completed,organic_search,debit_card
456,935,2024-10-18 00:00:00,returned,referral,bank_transfer
457,7871,2024-10-07 00:00:00,completed,social_media,bank_transfer
458,2711,2025-11-23 00:00:00,completed,email,credit_card
459,6279,2024-08-04 00:00:00,completed,paid_search,credit_card
460,4711,2025-04-01 02:06:23,completed,direct,debit_card
461,2091,2024-12-28 00:00:00,completed,direct,paypal
462,4797,2025-12-25 04:55:01,completed,paid_search,debit_card
463,675,2024-11-05 00:00:00,completed,referral,bank_transfer
464,3204,2024-12-21 00:00:00,completed,paid_search,debit_card
465,4836,2025-12-20 00:00:00,completed,referral,debit_card
466,2153,2025-10-11 00:00:00,completed,email,paypal
